event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
4/17/2025,u_0044,miles_earned,shopping,1155,web,organic,SG
5/18/2025,u_0079,share,,,ios,referral,SG
5/6/2025,u_0031,miles_earned,shopping,1070,web,facebook,PH
6/4/2025,u_0090,miles_earned,dining,575,android,google,MY
4/30/2025,u_0043,miles_redeemed,hotel,1094,android,referral,ID
6/1/2025,u_0097,miles_earned,ecommerce,97,android,tiktok,MY
5/27/2025,u_0050,miles_earned,dining,495,ios,tiktok,SG
5/2/2025,u_0075,reward_search,shopee,,web,organic,MY
5/11/2025,u_0013,miles_redeemed,flight,2362,android,organic,PH
4/22/2025,u_0040,share,,,android,tiktok,MY
5/21/2025,u_0041,miles_earned,ecommerce,98,web,google,MY
4/26/2025,u_0026,miles_earned,dining,510,android,tiktok,MY
5/27/2025,u_0096,reward_search,apple,,ios,facebook,MY
5/13/2025,u_0071,reward_search,shopee,,ios,facebook,TH
4/19/2025,u_0074,miles_earned,dining,500,ios,google,MY
3/31/2025,u_0019,miles_earned,ecommerce,87,ios,facebook,SG
3/30/2025,u_0001,miles_earned,shopping,917,web,organic,SG
5/4/2025,u_0020,miles_earned,ecommerce,95,ios,facebook,TH
5/15/2025,u_0080,miles_redeemed,flight,2195,android,organic,MY
4/23/2025,u_0013,miles_earned,dining,505,web,organic,PH
5/3/2025,u_0063,miles_redeemed,hotel,913,web,organic,MY
4/1/2025,u_0035,reward_search,apple,,android,organic,SG
3/14/2025,u_0058,miles_earned,ecommerce,108,ios,google,SG
4/2/2025,u_0023,miles_earned,ecommerce,99,web,google,TH
4/1/2025,u_0067,miles_redeemed,flight,1610,ios,referral,MY
4/5/2025,u_0041,share,,,ios,google,MY
4/25/2025,u_0069,share,,,ios,referral,TH
3/20/2025,u_0035,miles_earned,ecommerce,100,ios,organic,SG
3/28/2025,u_0035,miles_redeemed,flight,1913,web,organic,SG
5/9/2025,u_0077,reward_search,lululemon,,android,facebook,SG
5/10/2025,u_0043,miles_earned,dining,548,android,referral,ID
3/13/2025,u_0023,miles_earned,ecommerce,103,web,google,TH
4/13/2025,u_0087,reward_search,lululemon,,web,organic,SG
4/25/2025,u_0047,share,,,ios,organic,TH
4/14/2025,u_0032,reward_search,apple,,web,google,SG
3/26/2025,u_0058,miles_earned,shopping,1108,android,google,SG
4/14/2025,u_0072,reward_search,shopee,,android,referral,ID
5/28/2025,u_0000,miles_earned,shopping,1028,ios,facebook,MY
4/29/2025,u_0055,miles_earned,ecommerce,105,android,facebook,MY
5/9/2025,u_0045,miles_earned,ecommerce,108,android,google,ID
5/23/2025,u_0053,miles_earned,dining,433,android,tiktok,TH
5/15/2025,u_0047,miles_earned,dining,523,android,organic,TH
4/11/2025,u_0029,miles_earned,ecommerce,108,ios,referral,ID
3/8/2025,u_0050,reward_search,apple,,ios,tiktok,SG
4/8/2025,u_0080,miles_earned,shopping,857,web,organic,MY
5/14/2025,u_0059,reward_search,apple,,android,referral,SG
5/23/2025,u_0032,reward_search,shopee,,ios,google,SG
6/1/2025,u_0014,miles_redeemed,flight,1924,web,tiktok,ID
4/14/2025,u_0024,miles_earned,dining,454,ios,facebook,MY
5/14/2025,u_0035,reward_search,shopee,,web,organic,SG
4/26/2025,u_0035,miles_redeemed,flight,1680,android,organic,SG
5/1/2025,u_0008,miles_redeemed,hotel,814,web,google,SG
3/27/2025,u_0029,reward_search,shopee,,ios,referral,ID
3/27/2025,u_0032,share,,,ios,google,SG
4/16/2025,u_0062,reward_search,apple,,android,facebook,MY
3/10/2025,u_0052,miles_earned,dining,440,web,referral,SG
4/7/2025,u_0036,miles_earned,dining,460,ios,google,SG
5/7/2025,u_0056,miles_earned,ecommerce,108,web,facebook,PH
4/13/2025,u_0075,miles_earned,dining,560,ios,organic,MY
3/22/2025,u_0066,miles_earned,dining,558,android,referral,PH
4/18/2025,u_0075,share,,,web,organic,MY
3/19/2025,u_0094,miles_earned,shopping,830,android,organic,ID
5/2/2025,u_0035,miles_earned,dining,486,android,organic,SG
3/10/2025,u_0074,reward_search,shopee,,web,google,MY
4/12/2025,u_0019,miles_earned,ecommerce,81,web,facebook,SG
4/27/2025,u_0016,miles_earned,dining,576,web,referral,ID
3/10/2025,u_0040,miles_earned,ecommerce,88,web,tiktok,MY
5/4/2025,u_0052,miles_earned,shopping,1051,android,referral,SG
3/20/2025,u_0017,reward_search,lululemon,,android,google,PH
4/18/2025,u_0013,miles_earned,dining,473,android,organic,PH
3/12/2025,u_0030,miles_redeemed,hotel,958,web,facebook,SG
4/10/2025,u_0098,miles_earned,ecommerce,118,web,facebook,MY
3/26/2025,u_0014,miles_earned,ecommerce,89,web,tiktok,ID
4/6/2025,u_0021,miles_earned,ecommerce,109,web,facebook,PH
5/15/2025,u_0052,share,,,ios,referral,SG
4/10/2025,u_0007,share,,,web,facebook,PH
5/14/2025,u_0056,reward_search,apple,,android,facebook,PH
5/21/2025,u_0054,miles_earned,ecommerce,117,ios,referral,ID
3/30/2025,u_0072,reward_search,shopee,,ios,referral,ID
3/15/2025,u_0024,share,,,web,facebook,MY
3/9/2025,u_0035,miles_earned,ecommerce,119,android,organic,SG
4/25/2025,u_0059,reward_search,apple,,android,referral,SG
6/5/2025,u_0046,miles_earned,ecommerce,104,android,google,SG
4/8/2025,u_0098,like,,,ios,facebook,MY
5/5/2025,u_0063,miles_earned,ecommerce,97,ios,organic,MY
5/17/2025,u_0023,miles_earned,shopping,1143,android,google,TH
5/5/2025,u_0027,miles_redeemed,flight,2029,ios,tiktok,SG
5/14/2025,u_0090,share,,,web,google,MY
6/1/2025,u_0095,miles_earned,ecommerce,116,ios,facebook,MY
3/25/2025,u_0078,miles_earned,ecommerce,119,web,referral,SG
3/9/2025,u_0001,miles_earned,ecommerce,112,web,organic,SG
3/21/2025,u_0033,share,,,android,google,TH
3/19/2025,u_0094,miles_earned,ecommerce,116,android,organic,ID
5/7/2025,u_0093,miles_earned,ecommerce,84,ios,referral,MY
4/27/2025,u_0096,share,,,web,facebook,MY
3/27/2025,u_0017,share,,,ios,google,PH
5/9/2025,u_0008,miles_earned,dining,404,android,google,SG
5/15/2025,u_0081,miles_earned,shopping,1182,android,organic,TH
3/22/2025,u_0025,miles_redeemed,flight,1749,web,google,ID
5/1/2025,u_0061,miles_earned,ecommerce,95,web,referral,PH
5/14/2025,u_0036,share,,,ios,google,SG
3/18/2025,u_0048,miles_earned,dining,426,web,facebook,SG
5/20/2025,u_0083,reward_search,apple,,ios,facebook,PH
6/2/2025,u_0066,miles_earned,ecommerce,94,web,referral,PH
3/17/2025,u_0069,reward_search,apple,,ios,referral,TH
3/10/2025,u_0096,miles_earned,dining,446,android,facebook,MY
4/4/2025,u_0099,miles_earned,shopping,1062,ios,facebook,SG
5/7/2025,u_0061,share,,,android,referral,PH
6/2/2025,u_0029,miles_earned,dining,533,ios,referral,ID
4/12/2025,u_0055,miles_earned,ecommerce,105,android,facebook,MY
5/11/2025,u_0089,miles_earned,ecommerce,104,ios,tiktok,TH
3/14/2025,u_0062,reward_search,lululemon,,android,facebook,MY
5/9/2025,u_0071,miles_earned,ecommerce,83,android,facebook,TH
5/3/2025,u_0041,miles_earned,dining,403,ios,google,MY
3/17/2025,u_0095,reward_search,apple,,web,facebook,MY
5/16/2025,u_0035,miles_earned,dining,587,ios,organic,SG
5/23/2025,u_0086,like,,,web,facebook,PH
4/30/2025,u_0092,reward_search,shopee,,web,referral,ID
3/18/2025,u_0075,miles_redeemed,flight,2335,web,organic,MY
6/4/2025,u_0050,miles_earned,shopping,878,web,tiktok,SG
5/17/2025,u_0088,miles_redeemed,flight,1828,web,google,ID
4/8/2025,u_0091,share,,,web,facebook,ID
4/15/2025,u_0032,miles_earned,dining,585,android,google,SG
4/10/2025,u_0011,reward_search,lululemon,,android,referral,PH
4/22/2025,u_0052,miles_earned,ecommerce,115,ios,referral,SG
4/7/2025,u_0051,miles_earned,shopping,981,android,facebook,SG
5/23/2025,u_0026,miles_redeemed,hotel,1093,ios,tiktok,MY
5/20/2025,u_0063,miles_redeemed,flight,1743,web,organic,MY
3/17/2025,u_0087,miles_earned,dining,444,web,organic,SG
6/2/2025,u_0070,miles_earned,ecommerce,89,android,google,PH
5/4/2025,u_0054,reward_search,shopee,,web,referral,ID
5/21/2025,u_0057,miles_earned,dining,442,android,organic,TH
5/10/2025,u_0085,miles_earned,ecommerce,99,android,facebook,ID
4/16/2025,u_0010,reward_search,apple,,web,tiktok,MY
5/12/2025,u_0078,miles_earned,dining,427,ios,referral,SG
6/2/2025,u_0033,miles_earned,ecommerce,95,android,google,TH
4/1/2025,u_0009,miles_redeemed,flight,1867,ios,google,TH
5/19/2025,u_0057,miles_earned,dining,469,android,organic,TH
4/25/2025,u_0062,miles_earned,shopping,877,ios,facebook,MY
4/20/2025,u_0026,miles_earned,shopping,1050,android,tiktok,MY
4/16/2025,u_0043,miles_earned,ecommerce,112,ios,referral,ID
5/12/2025,u_0050,reward_search,shopee,,ios,tiktok,SG
4/1/2025,u_0021,share,,,ios,facebook,PH
5/23/2025,u_0079,miles_earned,ecommerce,89,android,referral,SG
5/21/2025,u_0029,miles_earned,ecommerce,99,web,referral,ID
3/15/2025,u_0010,share,,,web,tiktok,MY
5/26/2025,u_0041,miles_earned,shopping,1022,android,google,MY
3/29/2025,u_0063,miles_earned,shopping,885,web,organic,MY
4/18/2025,u_0084,miles_redeemed,hotel,1122,android,facebook,PH
5/1/2025,u_0028,share,,,android,referral,SG
4/10/2025,u_0075,miles_redeemed,hotel,877,android,organic,MY
3/10/2025,u_0061,miles_earned,dining,538,android,referral,PH
5/23/2025,u_0050,miles_earned,ecommerce,95,android,tiktok,SG
3/24/2025,u_0069,share,,,ios,referral,TH
3/26/2025,u_0014,miles_earned,shopping,886,web,tiktok,ID
5/18/2025,u_0055,reward_search,apple,,android,facebook,MY
4/7/2025,u_0037,reward_search,lululemon,,ios,google,TH
5/26/2025,u_0006,reward_search,shopee,,ios,organic,MY
5/9/2025,u_0026,reward_search,lululemon,,web,tiktok,MY
4/1/2025,u_0092,miles_earned,shopping,1172,android,referral,ID
3/8/2025,u_0009,share,,,ios,google,TH
6/1/2025,u_0098,like,,,android,facebook,MY
3/15/2025,u_0088,reward_search,shopee,,web,google,ID
5/11/2025,u_0053,miles_earned,ecommerce,83,web,tiktok,TH
4/20/2025,u_0086,share,,,web,facebook,PH
5/15/2025,u_0085,share,,,web,facebook,ID
5/9/2025,u_0092,miles_earned,dining,476,ios,referral,ID
5/4/2025,u_0037,miles_earned,ecommerce,118,ios,google,TH
4/21/2025,u_0047,share,,,web,organic,TH
5/18/2025,u_0082,miles_earned,dining,407,ios,tiktok,SG
3/16/2025,u_0064,miles_earned,dining,527,android,tiktok,ID
3/27/2025,u_0046,reward_search,shopee,,ios,google,SG
5/9/2025,u_0094,miles_earned,ecommerce,116,web,organic,ID
4/4/2025,u_0064,miles_earned,ecommerce,99,ios,tiktok,ID
4/29/2025,u_0070,miles_earned,ecommerce,89,android,google,PH
4/19/2025,u_0006,share,,,android,organic,MY
4/24/2025,u_0073,miles_earned,dining,416,web,facebook,ID
4/15/2025,u_0035,miles_earned,shopping,918,android,organic,SG
5/13/2025,u_0001,miles_earned,shopping,1093,android,organic,SG
4/6/2025,u_0000,miles_earned,dining,460,ios,facebook,MY
5/10/2025,u_0046,miles_redeemed,flight,1784,ios,google,SG
4/1/2025,u_0041,share,,,ios,google,MY
3/30/2025,u_0059,miles_earned,dining,472,ios,referral,SG
3/18/2025,u_0079,share,,,web,referral,SG
3/25/2025,u_0044,miles_redeemed,flight,2214,android,organic,SG
3/18/2025,u_0096,miles_earned,ecommerce,95,ios,facebook,MY
4/25/2025,u_0036,miles_earned,ecommerce,116,web,google,SG
5/15/2025,u_0070,miles_earned,ecommerce,82,web,google,PH
3/24/2025,u_0075,miles_earned,shopping,877,web,organic,MY
3/27/2025,u_0002,miles_earned,dining,526,web,facebook,TH
4/20/2025,u_0013,miles_earned,ecommerce,109,web,organic,PH
5/12/2025,u_0099,miles_earned,ecommerce,103,web,facebook,SG
6/3/2025,u_0045,share,,,android,google,ID
4/24/2025,u_0000,miles_earned,shopping,904,android,facebook,MY
4/2/2025,u_0066,miles_earned,shopping,1115,ios,referral,PH
3/16/2025,u_0001,share,,,android,organic,SG
3/25/2025,u_0055,share,,,web,facebook,MY
3/28/2025,u_0005,miles_earned,ecommerce,96,web,tiktok,ID
3/24/2025,u_0035,miles_earned,ecommerce,92,android,organic,SG
3/9/2025,u_0081,miles_redeemed,hotel,871,android,organic,TH
4/24/2025,u_0011,miles_earned,ecommerce,86,android,referral,PH
4/1/2025,u_0019,miles_earned,ecommerce,113,web,facebook,SG
6/3/2025,u_0066,reward_search,shopee,,android,referral,PH
4/26/2025,u_0069,miles_earned,ecommerce,107,android,referral,TH
5/9/2025,u_0037,miles_redeemed,flight,2314,android,google,TH
3/19/2025,u_0068,miles_earned,dining,427,web,organic,TH
5/25/2025,u_0087,share,,,ios,organic,SG
4/21/2025,u_0064,miles_earned,dining,464,ios,tiktok,ID
5/25/2025,u_0034,miles_redeemed,hotel,1175,android,facebook,MY
4/28/2025,u_0094,miles_earned,ecommerce,96,ios,organic,ID
4/19/2025,u_0047,reward_search,apple,,web,organic,TH
4/16/2025,u_0031,reward_search,lululemon,,android,facebook,PH
3/24/2025,u_0006,miles_redeemed,hotel,1014,web,organic,MY
3/12/2025,u_0059,miles_earned,ecommerce,98,android,referral,SG
5/31/2025,u_0057,miles_earned,ecommerce,111,android,organic,TH
4/19/2025,u_0043,miles_earned,ecommerce,110,ios,referral,ID
5/20/2025,u_0046,reward_search,lululemon,,web,google,SG
4/12/2025,u_0067,reward_search,apple,,web,referral,MY
3/14/2025,u_0001,reward_search,lululemon,,ios,organic,SG
5/3/2025,u_0004,miles_earned,dining,585,web,facebook,SG
3/12/2025,u_0071,like,,,android,facebook,TH
3/21/2025,u_0083,reward_search,shopee,,web,facebook,PH
4/27/2025,u_0022,miles_earned,dining,409,android,facebook,SG
4/4/2025,u_0068,miles_earned,dining,513,ios,organic,TH
6/5/2025,u_0009,miles_redeemed,flight,2217,android,google,TH
3/18/2025,u_0013,miles_earned,shopping,1063,web,organic,PH
5/15/2025,u_0093,reward_search,shopee,,android,referral,MY
5/1/2025,u_0031,miles_earned,dining,524,android,facebook,PH
5/18/2025,u_0059,reward_search,apple,,web,referral,SG
3/28/2025,u_0056,miles_earned,dining,581,web,facebook,PH
4/23/2025,u_0083,miles_earned,ecommerce,89,ios,facebook,PH
4/17/2025,u_0091,share,,,android,facebook,ID
4/16/2025,u_0009,reward_search,lululemon,,android,google,TH
5/24/2025,u_0029,reward_search,apple,,android,referral,ID
6/4/2025,u_0004,miles_earned,ecommerce,98,ios,facebook,SG
4/4/2025,u_0066,miles_redeemed,hotel,803,android,referral,PH
5/2/2025,u_0030,reward_search,lululemon,,android,facebook,SG
5/1/2025,u_0092,miles_earned,dining,461,android,referral,ID
5/13/2025,u_0084,reward_search,apple,,web,facebook,PH
6/1/2025,u_0002,miles_earned,ecommerce,86,ios,facebook,TH
3/26/2025,u_0081,miles_earned,shopping,1108,ios,organic,TH
3/26/2025,u_0065,reward_search,shopee,,android,google,PH
5/6/2025,u_0055,miles_earned,shopping,840,web,facebook,MY
3/21/2025,u_0072,miles_earned,dining,445,android,referral,ID
3/23/2025,u_0090,miles_earned,ecommerce,93,ios,google,MY
3/14/2025,u_0067,like,,,ios,referral,MY
3/8/2025,u_0017,miles_redeemed,flight,2235,ios,google,PH
4/17/2025,u_0020,reward_search,shopee,,android,facebook,TH
4/30/2025,u_0049,miles_redeemed,hotel,1144,android,referral,MY
4/3/2025,u_0014,miles_earned,dining,590,ios,tiktok,ID
3/28/2025,u_0020,miles_earned,shopping,1199,android,facebook,TH
5/10/2025,u_0032,miles_earned,ecommerce,98,web,google,SG
5/10/2025,u_0010,miles_earned,ecommerce,96,android,tiktok,MY
4/17/2025,u_0085,like,,,android,facebook,ID
5/8/2025,u_0071,miles_earned,shopping,1170,web,facebook,TH
5/30/2025,u_0001,reward_search,lululemon,,ios,organic,SG
5/17/2025,u_0028,reward_search,lululemon,,android,referral,SG
5/3/2025,u_0088,miles_earned,ecommerce,111,android,google,ID
5/6/2025,u_0067,miles_earned,ecommerce,93,web,referral,MY
5/30/2025,u_0009,miles_earned,ecommerce,107,web,google,TH
4/15/2025,u_0044,miles_redeemed,flight,2114,web,organic,SG
4/25/2025,u_0069,reward_search,lululemon,,android,referral,TH
5/5/2025,u_0030,miles_earned,shopping,893,web,facebook,SG
5/28/2025,u_0007,miles_earned,ecommerce,106,android,facebook,PH
5/21/2025,u_0082,miles_redeemed,hotel,1185,ios,tiktok,SG
3/14/2025,u_0075,miles_earned,dining,545,android,organic,MY
3/22/2025,u_0078,miles_earned,ecommerce,111,ios,referral,SG
4/4/2025,u_0072,reward_search,shopee,,android,referral,ID
5/14/2025,u_0048,reward_search,apple,,web,facebook,SG
4/28/2025,u_0073,miles_redeemed,hotel,998,ios,facebook,ID
4/2/2025,u_0076,share,,,web,organic,TH
3/19/2025,u_0056,miles_earned,dining,441,android,facebook,PH
5/8/2025,u_0001,miles_earned,dining,486,web,organic,SG
5/9/2025,u_0093,miles_earned,shopping,934,ios,referral,MY
5/31/2025,u_0037,like,,,web,google,TH
4/21/2025,u_0015,miles_earned,ecommerce,82,web,organic,SG
4/21/2025,u_0010,reward_search,apple,,ios,tiktok,MY
3/15/2025,u_0006,miles_earned,dining,588,ios,organic,MY
3/11/2025,u_0025,miles_earned,shopping,1021,web,google,ID
4/15/2025,u_0067,like,,,web,referral,MY
4/5/2025,u_0000,miles_earned,dining,440,web,facebook,MY
3/30/2025,u_0060,miles_earned,dining,463,android,organic,PH
3/16/2025,u_0075,share,,,ios,organic,MY
6/2/2025,u_0097,miles_earned,dining,579,android,tiktok,MY
5/22/2025,u_0005,miles_earned,shopping,900,android,tiktok,ID
4/28/2025,u_0016,miles_earned,shopping,972,ios,referral,ID
6/1/2025,u_0003,miles_earned,ecommerce,86,ios,organic,MY
6/5/2025,u_0010,miles_earned,ecommerce,102,ios,tiktok,MY
5/7/2025,u_0057,miles_earned,shopping,1165,web,organic,TH
4/1/2025,u_0052,miles_earned,dining,453,ios,referral,SG
3/11/2025,u_0064,miles_earned,dining,513,web,tiktok,ID
5/14/2025,u_0038,share,,,android,tiktok,TH
4/19/2025,u_0053,share,,,ios,tiktok,TH
5/5/2025,u_0050,miles_earned,shopping,927,ios,tiktok,SG
5/29/2025,u_0016,miles_earned,dining,547,web,referral,ID
3/24/2025,u_0000,miles_earned,dining,585,ios,facebook,MY
4/29/2025,u_0077,miles_earned,ecommerce,84,android,facebook,SG
5/3/2025,u_0080,share,,,web,organic,MY
4/21/2025,u_0082,miles_earned,ecommerce,93,web,tiktok,SG
3/16/2025,u_0088,miles_earned,dining,551,android,google,ID
4/8/2025,u_0078,like,,,web,referral,SG
4/6/2025,u_0023,miles_earned,shopping,917,web,google,TH
5/7/2025,u_0018,miles_redeemed,hotel,838,ios,google,PH
5/24/2025,u_0020,like,,,android,facebook,TH
4/6/2025,u_0031,miles_earned,ecommerce,92,web,facebook,PH
5/9/2025,u_0080,miles_earned,dining,583,ios,organic,MY
4/2/2025,u_0054,share,,,android,referral,ID
5/31/2025,u_0014,reward_search,shopee,,ios,tiktok,ID
5/20/2025,u_0038,miles_earned,dining,553,web,tiktok,TH
4/26/2025,u_0082,miles_redeemed,hotel,1043,web,tiktok,SG
4/17/2025,u_0011,miles_earned,dining,403,web,referral,PH
4/5/2025,u_0051,miles_earned,ecommerce,80,web,facebook,SG
4/5/2025,u_0011,miles_earned,dining,454,ios,referral,PH
6/3/2025,u_0058,share,,,web,google,SG
4/13/2025,u_0013,miles_earned,shopping,1139,android,organic,PH
4/23/2025,u_0049,reward_search,apple,,ios,referral,MY
6/4/2025,u_0083,miles_earned,ecommerce,103,ios,facebook,PH
5/6/2025,u_0060,share,,,android,organic,PH
4/25/2025,u_0054,share,,,ios,referral,ID
4/14/2025,u_0005,miles_redeemed,flight,2112,web,tiktok,ID
3/24/2025,u_0003,miles_earned,dining,464,ios,organic,MY
4/9/2025,u_0038,miles_earned,shopping,1041,ios,tiktok,TH
5/14/2025,u_0010,reward_search,apple,,ios,tiktok,MY
5/3/2025,u_0049,miles_earned,ecommerce,114,ios,referral,MY
5/15/2025,u_0003,miles_earned,ecommerce,107,web,organic,MY
3/26/2025,u_0085,miles_earned,shopping,832,ios,facebook,ID
4/26/2025,u_0095,miles_earned,ecommerce,87,web,facebook,MY
5/30/2025,u_0010,miles_earned,ecommerce,106,android,tiktok,MY
4/16/2025,u_0026,miles_redeemed,hotel,1111,web,tiktok,MY
5/9/2025,u_0044,miles_earned,dining,469,web,organic,SG
3/18/2025,u_0034,miles_redeemed,flight,1896,ios,facebook,MY
6/3/2025,u_0049,miles_earned,dining,595,ios,referral,MY
5/1/2025,u_0032,miles_earned,ecommerce,80,web,google,SG
3/29/2025,u_0017,miles_earned,shopping,884,web,google,PH
3/22/2025,u_0091,miles_earned,ecommerce,106,ios,facebook,ID
4/26/2025,u_0005,miles_earned,dining,434,web,tiktok,ID
4/26/2025,u_0012,reward_search,apple,,ios,facebook,PH
3/16/2025,u_0073,reward_search,shopee,,ios,facebook,ID
6/5/2025,u_0009,miles_earned,shopping,1065,web,google,TH
5/29/2025,u_0081,miles_earned,dining,529,ios,organic,TH
4/18/2025,u_0056,miles_earned,shopping,1128,ios,facebook,PH
3/18/2025,u_0052,miles_earned,ecommerce,81,android,referral,SG
5/21/2025,u_0056,miles_earned,shopping,834,android,facebook,PH
4/21/2025,u_0031,miles_earned,shopping,1159,ios,facebook,PH
5/11/2025,u_0068,miles_redeemed,flight,2269,android,organic,TH
4/22/2025,u_0094,miles_earned,dining,512,ios,organic,ID
4/1/2025,u_0058,miles_earned,dining,457,web,google,SG
5/21/2025,u_0002,miles_earned,shopping,1047,web,facebook,TH
6/4/2025,u_0048,miles_redeemed,flight,1830,web,facebook,SG
3/29/2025,u_0077,miles_earned,shopping,819,ios,facebook,SG
4/26/2025,u_0059,miles_earned,shopping,1150,ios,referral,SG
4/11/2025,u_0014,miles_earned,ecommerce,80,android,tiktok,ID
5/29/2025,u_0023,miles_earned,ecommerce,92,web,google,TH
4/22/2025,u_0040,miles_earned,ecommerce,104,ios,tiktok,MY
5/26/2025,u_0039,share,,,web,google,SG
5/24/2025,u_0034,miles_earned,ecommerce,104,ios,facebook,MY
4/1/2025,u_0014,share,,,android,tiktok,ID
5/17/2025,u_0086,miles_earned,shopping,808,android,facebook,PH
4/14/2025,u_0093,like,,,android,referral,MY
5/30/2025,u_0085,miles_earned,shopping,1017,web,facebook,ID
4/22/2025,u_0086,reward_search,apple,,ios,facebook,PH
5/20/2025,u_0040,miles_earned,dining,562,ios,tiktok,MY
4/2/2025,u_0016,miles_earned,ecommerce,99,web,referral,ID
4/3/2025,u_0033,miles_earned,shopping,1072,ios,google,TH
4/29/2025,u_0032,miles_earned,ecommerce,96,ios,google,SG
6/5/2025,u_0092,miles_earned,shopping,900,android,referral,ID
4/20/2025,u_0000,like,,,ios,facebook,MY
3/21/2025,u_0098,miles_earned,dining,511,ios,facebook,MY
4/25/2025,u_0098,share,,,android,facebook,MY
4/7/2025,u_0090,share,,,ios,google,MY
